iso2c,country,gdp_growth,year
MK,North Macedonia,-0.4559226963529,2012
MK,North Macedonia,2.33988604520331,2011
MK,North Macedonia,3.35875085773812,2010
MK,North Macedonia,-0.358614856979685,2009
MK,North Macedonia,5.47200139015598,2008
MK,North Macedonia,6.47348685752347,2007
MK,North Macedonia,5.13702516153505,2006
MK,North Macedonia,4.72373308344707,2005
MK,North Macedonia,4.67444496963192,2004
MK,North Macedonia,2.22260165732409,2003
MK,North Macedonia,1.49366547202928,2002
MK,North Macedonia,-3.06725662451662,2001
MK,North Macedonia,4.54913578288874,2000
MK,North Macedonia,4.33902791307588,1999
MK,North Macedonia,3.37873564718294,1998
MK,North Macedonia,1.43998133659127,1997
MK,North Macedonia,1.18510388873231,1996
MK,North Macedonia,-1.11472769414412,1995
MT,Malta,6.55273167887003,2018
MT,Malta,6.70551040742215,2017
MT,Malta,5.7046301280572,2016
MT,Malta,10.6610613756818,2015
MT,Malta,8.53247004456111,2014
MT,Malta,4.54000506297962,2013
MT,Malta,2.68297041565376,2012
MT,Malta,1.33706698913296,2011
MT,Malta,3.54268321383185,2010
MT,Malta,-2.46227772166621,2009
MT,Malta,3.34651273129842,2008
MT,Malta,3.98644870571982,2007
MT,Malta,1.82871688381287,2006
MT,Malta,3.78365225854667,2005
MT,Malta,0.443412530768299,2004
MT,Malta,2.54376857255379,2003
MT,Malta,2.98281837622594,2002
MT,Malta,0.608353735440303,2001
MT,Malta,6.77019391099778,2000
MT,Malta,4.71997488242206,1999
MT,Malta,5.12560123053601,1998
MT,Malta,5.25698014497532,1997
MT,Malta,3.77733576158332,1996
MT,Malta,6.34249318337497,1995
ME,Montenegro,4.85444364455017,2018
ME,Montenegro,4.71646496209853,2017
ME,Montenegro,2.94933868513803,2016
ME,Montenegro,3.39042087590376,2015
ME,Montenegro,1.78368204613477,2014
ME,Montenegro,3.54901391824323,2013
ME,Montenegro,-2.72376865415211,2012
ME,Montenegro,3.22845038714465,2011
ME,Montenegro,2.73434154076678,2010
ME,Montenegro,-5.79509285917294,2009
ME,Montenegro,7.22278998433967,2008
ME,Montenegro,6.81009979125464,2007
ME,Montenegro,8.56641950822812,2006
ME,Montenegro,4.18060152722231,2005
ME,Montenegro,4.42605295805207,2004
ME,Montenegro,2.48265936070939,2003
ME,Montenegro,1.90393392048746,2002
ME,Montenegro,1.09984271867472,2001
ME,Montenegro,3.09999741693463,2000
ME,Montenegro,-9.39999752826782,1999
ME,Montenegro,4.90000298821063,1998
ME,Montenegro,NA,1997
ME,Montenegro,NA,1996
ME,Montenegro,NA,1995
NL,Netherlands,2.6733672763847,2018
NL,Netherlands,2.86883219919665,2017
NL,Netherlands,2.19171372514313,2016
NL,Netherlands,1.95916969909209,2015
NL,Netherlands,1.4233954009121,2014
NL,Netherlands,-0.130175239488068,2013
NL,Netherlands,-1.03035399675242,2012
NL,Netherlands,1.5511892450879,2011
NL,Netherlands,1.34273944403994,2010
NL,Netherlands,-3.6668840070521602,2009
NL,Netherlands,2.17032478668298,2008
NL,Netherlands,3.77284250482018,2007
NL,Netherlands,3.46098900606778,2006
NL,Netherlands,2.05087607440311,2005
NL,Netherlands,1.984945703045,2004
NL,Netherlands,0.155646051085441,2003
NL,Netherlands,0.217273557318293,2002
NL,Netherlands,2.32695512713374,2001
NL,Netherlands,4.19564246630577,2000
NL,Netherlands,5.0340481091349,1999
NL,Netherlands,4.66391723880912,1998
NL,Netherlands,4.32905331548348,1997
NL,Netherlands,3.49874221879118,1996
NL,Netherlands,3.11603597249561,1995
PL,Poland,5.14946407917856,2018
PL,Poland,4.81412954395472,2017
PL,Poland,3.06259854136425,2016
PL,Poland,3.8389451674761,2015
PL,Poland,3.31844541480248,2014
PL,Poland,1.39189141872289,2013
PL,Poland,1.60790558520713,2012
PL,Poland,5.01730438982133,2011
PL,Poland,3.60692826143993,2010
PL,Poland,2.82018397311161,2009
PL,Poland,4.24968534225081,2008
PL,Poland,7.03474027042141,2007
PL,Poland,6.17963594954571,2006
PL,Poland,3.49366447951122,2005
PL,Poland,5.13563129268766,2004
PL,Poland,3.56235073227901,2003
PL,Poland,2.04171595315891,2002
PL,Poland,1.24775697561523,2001
PL,Poland,4.55963142810978,2000
PL,Poland,4.64203359136623,1999
PL,Poland,4.61478486021005,1998
PL,Poland,6.45935385400638,1997
PL,Poland,6.0565767517639,1996
PL,Poland,6.95185662108881,1995
PT,Portugal,2.14461049866976,2018
PT,Portugal,2.79502424788114,2017
PT,Portugal,1.92573629650256,2016
PT,Portugal,1.82206564350729,2015
PT,Portugal,0.893187724532879,2014
PT,Portugal,-1.13015582288244,2013
PT,Portugal,-4.0282567482528,2012
PT,Portugal,-1.82685235062658,2011
PT,Portugal,1.89869117560959,2010
PT,Portugal,-2.97810426715289,2009
PT,Portugal,0.199272801495383,2008
PT,Portugal,2.49200131787468,2007
PT,Portugal,1.5530532563582,2006
PT,Portugal,0.766784430889018,2005
PT,Portugal,1.81158303061255,2004
PT,Portugal,-0.934204580184229,2003
PT,Portugal,0.768796311344147,2002
PT,Portugal,1.94330462585528,2001
PT,Portugal,3.78749400060012,2000
PT,Portugal,3.88821339495051,1999
PT,Portugal,4.79177144581884,1998
PT,Portugal,4.42621105991412,1997
PT,Portugal,3.49668292395042,1996
PT,Portugal,4.28278044551746,1995
RO,Romania,4.09567394177144,2018
RO,Romania,6.99139354329581,2017
RO,Romania,4.80079990634931,2016
RO,Romania,3.8715223230984,2015
RO,Romania,3.41080910017932,2014
RO,Romania,3.51455180408476,2013
RO,Romania,2.07716500653777,2012
RO,Romania,2.00715624364216,2011
RO,Romania,-3.9012362801862,2010
RO,Romania,-5.51739440805439,2009
RO,Romania,9.30746717077338,2008
RO,Romania,7.23380774362805,2007
RO,Romania,8.02881107599163,2006
RO,Romania,4.66814805084867,2005
RO,Romania,10.4281130180977,2004
RO,Romania,2.34114732919521,2003
RO,Romania,5.70299165043768,2002
RO,Romania,5.21813625673708,2001
RO,Romania,2.4612634592269,2000
RO,Romania,-0.376660705759008,1999
RO,Romania,-2.02981290571719,1998
RO,Romania,-4.84906273797031,1997
RO,Romania,3.90770208816156,1996
RO,Romania,6.23351148371351,1995
RU,Russian Federation,2.2548400528962,2018
RU,Russian Federation,1.63019594439062,2017
RU,Russian Federation,0.32928233248073,2016
RU,Russian Federation,-2.30773350532326,2015
RU,Russian Federation,0.699999429699687,2014
RU,Russian Federation,1.80000014017688,2013
RU,Russian Federation,3.70005705515455,2012
RU,Russian Federation,4.30002918571843,2011
RU,Russian Federation,4.49999999999997,2010
RU,Russian Federation,-7.79999391338745,2009
RU,Russian Federation,5.19996926505047,2008
RU,Russian Federation,8.49997776839115,2007
RU,Russian Federation,8.20006825497283,2006
RU,Russian Federation,6.39996544796088,2005
RU,Russian Federation,7.19994786995612,2004
RU,Russian Federation,7.29995234441543,2003
RU,Russian Federation,4.6999919088552,2002
RU,Russian Federation,5.1000512252555,2001
RU,Russian Federation,10.0000668155913,2000
RU,Russian Federation,6.39991468992147,1999
RU,Russian Federation,-5.29996162537853,1998
RU,Russian Federation,1.39991580480373,1997
RU,Russian Federation,-3.75506943922042,1996
RU,Russian Federation,-4.14352840571524,1995
RS,Serbia,4.30178771501495,2018
RS,Serbia,2.04931052528016,2017
RS,Serbia,3.34032906859376,2016
RS,Serbia,1.77632097282286,2015
RS,Serbia,-1.58950618376664,2014
RS,Serbia,2.89263416214173,2013
RS,Serbia,-0.68154213304129,2012
RS,Serbia,2.03627572593629,2011
RS,Serbia,0.73104644308539,2010
RS,Serbia,-2.73175365061421,2009
RS,Serbia,5.65557450050922,2008
RS,Serbia,6.43953092929175,2007
RS,Serbia,9.70275313474534,2006
RS,Serbia,5.54042283172973,2005
RS,Serbia,9.04651734185127,2004
RS,Serbia,4.41541405932722,2003
RS,Serbia,7.11578808705661,2002
RS,Serbia,4.99271403145114,2001
RS,Serbia,7.7592152412588,2000
RS,Serbia,-12.1465963405106,1999
RS,Serbia,2.43046150478226,1998
RS,Serbia,7.18482724887065,1997
RS,Serbia,2.42616037141559,1996
RS,Serbia,NA,1995
SK,Slovak Republic,4.10904958250215,2018
SK,Slovak Republic,3.1883410545346,2017
SK,Slovak Republic,3.12541010471965,2016
SK,Slovak Republic,4.1748731972655,2015
SK,Slovak Republic,2.75033501688633,2014
SK,Slovak Republic,1.49064643782009,2013
SK,Slovak Republic,1.65714868719411,2012
SK,Slovak Republic,2.81909951757757,2011
SK,Slovak Republic,5.04171666503819,2010
SK,Slovak Republic,-5.4225423133296,2009
SK,Slovak Republic,5.62977902491171,2008
SK,Slovak Republic,10.7995770486887,2007
SK,Slovak Republic,8.45288774773587,2006
SK,Slovak Republic,6.75096083398836,2005
SK,Slovak Republic,5.25883640265707,2004
SK,Slovak Republic,5.41871593439723,2003
SK,Slovak Republic,4.52279223753391,2002
SK,Slovak Republic,3.31646819474447,2001
SK,Slovak Republic,1.21017337643214,2000
SK,Slovak Republic,-0.205069439004902,1999
SK,Slovak Republic,4.01181370408833,1998
SK,Slovak Republic,6.06754300981247,1997
SK,Slovak Republic,6.75714722262937,1996
SK,Slovak Republic,5.8434953476241,1995
SI,Slovenia,4.48722055054185,2018
SI,Slovenia,4.88053750601732,2017
SI,Slovenia,3.06808705949028,2016
SI,Slovenia,2.30489583453499,2015
SI,Slovenia,2.95056515351175,2014
SI,Slovenia,-1.13205498110763,2013
SI,Slovenia,-2.66958205232561,2012
SI,Slovenia,0.649366927703497,2011
SI,Slovenia,1.23775590870558,2010
SI,Slovenia,-7.79727657563031,2009
SI,Slovenia,3.30013029911653,2008
SI,Slovenia,6.94164566907808,2007
SI,Slovenia,5.65599921104287,2006
SI,Slovenia,4.00300736412321,2005
SI,Slovenia,4.35179553862588,2004
SI,Slovenia,2.84208300866911,2003
SI,Slovenia,3.8363052772213,2002
SI,Slovenia,2.94936553329774,2001
SI,Slovenia,4.15543396003217,2000
SI,Slovenia,5.2743537811818,1999
SI,Slovenia,3.28563152231092,1998
SI,Slovenia,5.11438040293761,1997
SI,Slovenia,3.51628080436932,1996
SI,Slovenia,4.10716072315778,1995
SE,Sweden,2.35893955161824,2018
SE,Sweden,2.10471614023258,2017
SE,Sweden,2.68396634344812,2016
SE,Sweden,4.45656910952738,2015
SE,Sweden,2.60190266972866,2014
SE,Sweden,1.23834939778263,2013
SE,Sweden,-0.298512381188857,2012
SE,Sweden,2.67922810276563,2011
SE,Sweden,5.99196804099729,2010
SE,Sweden,-5.1958978137348,2009
SE,Sweden,-0.557058101988062,2008
SE,Sweden,3.40809847822207,2007
SE,Sweden,4.69955810856406,2006
SE,Sweden,2.81667733796596,2005
SE,Sweden,4.31078326045909,2004
SE,Sweden,2.3597764209271,2003
SE,Sweden,2.07530080281266,2002
SE,Sweden,1.57344586887208,2001
SE,Sweden,4.74561672037481,2000
SE,Sweden,4.48670214766314,1999
SE,Sweden,4.24095619706158,1998
SE,Sweden,2.91230667691083,1997
SE,Sweden,1.51903468985428,1996
SE,Sweden,4.02007940891474,1995
TJ,Tajikistan,7.30000028747864,2018
TJ,Tajikistan,7.61749269091885,2017
TJ,Tajikistan,6.87296379689192,2016
TJ,Tajikistan,6.0082878718954,2015
TJ,Tajikistan,6.70596816770588,2014
TJ,Tajikistan,7.40008125648346,2013
TJ,Tajikistan,7.48617522370516,2012
TJ,Tajikistan,7.40064054338714,2011
TJ,Tajikistan,6.5206807512775,2010
TJ,Tajikistan,3.89282113024851,2009
TJ,Tajikistan,7.91052953263562,2008
TJ,Tajikistan,7.76013930254112,2007
TJ,Tajikistan,7.04845892716503,2006
TJ,Tajikistan,6.64429371817425,2005
TJ,Tajikistan,10.3703737552345,2004
TJ,Tajikistan,10.9285085143187,2003
TJ,Tajikistan,10.8378916632718,2002
TJ,Tajikistan,9.58083617842948,2001
TJ,Tajikistan,8.3243244947386,2000
TJ,Tajikistan,3.69955071665851,1999
TJ,Tajikistan,5.31286765940044,1998
TJ,Tajikistan,1.68067413588065,1997
TJ,Tajikistan,-16.6999984353389,1996
TJ,Tajikistan,-12.416322231899,1995
TM,Turkmenistan,6.19999994137119,2018
TM,Turkmenistan,6.50000004682975,2017
TM,Turkmenistan,6.1999999664301,2016
TM,Turkmenistan,6.49999990951666,2015
TM,Turkmenistan,10.2999999705459,2014
TM,Turkmenistan,10.200000101399,2013
TM,Turkmenistan,11.0999999615545,2012
TM,Turkmenistan,14.6999999278723,2011
TM,Turkmenistan,9.19999998805483,2010
TM,Turkmenistan,6.10000011485643,2009
TM,Turkmenistan,14.7,2008
TM,Turkmenistan,11.05929947045,2007
TM,Turkmenistan,10.9733083254017,2006
TM,Turkmenistan,13.034034870022,2005
TM,Turkmenistan,5.00040743766749,2004
TM,Turkmenistan,3.26882855955341,2003
TM,Turkmenistan,0.257179925006284,2002
TM,Turkmenistan,4.34384571432729,2001
TM,Turkmenistan,5.46906413252853,2000
TM,Turkmenistan,16.4999994972271,1999
TM,Turkmenistan,7.10000034386493,1998
TM,Turkmenistan,-11.4000002276612,1997
TM,Turkmenistan,6.69999216064751,1996
TM,Turkmenistan,-7.20004093445489,1995
TR,Turkey,2.56662303733567,2018
TR,Turkey,7.44119329129511,2017
TR,Turkey,3.18383154709569,2016
TR,Turkey,6.08588661619443,2015
TR,Turkey,5.16669071840813,2014
TR,Turkey,8.49130929868582,2013
TR,Turkey,4.78994028093425,2012
TR,Turkey,11.1134955725645,2011
TR,Turkey,8.48737213928641,2010
TR,Turkey,-4.7044659104898,2009
TR,Turkey,0.845251453627569,2008
TR,Turkey,5.03045759016206,2007
TR,Turkey,7.10970342674806,2006
TR,Turkey,9.00985330729189,2005
TR,Turkey,9.64432258495253,2004
TR,Turkey,5.6082550951065,2003
TR,Turkey,6.43027863623553,2002
TR,Turkey,-5.96231075475011,2001
TR,Turkey,6.64006112058992,2000
TR,Turkey,-3.38930488715667,1999
TR,Turkey,2.30821346784387,1998
TR,Turkey,7.57766364407608,1997
TR,Turkey,7.37966447375686,1996
TR,Turkey,7.87826687618991,1995
UA,Ukraine,3.33548930910057,2018
UA,Ukraine,2.46605345179482,2017
UA,Ukraine,2.44099473810617,2016
UA,Ukraine,-9.77297394655352,2015
UA,Ukraine,-6.55261889108043,2014
UA,Ukraine,-0.0267296493157545,2013
UA,Ukraine,0.23868130555249,2012
UA,Ukraine,5.46553190543162,2011
UA,Ukraine,3.83438769855928,2010
UA,Ukraine,-14.7585453597198,2009
UA,Ukraine,2.30402877854763,2008
UA,Ukraine,7.59346964859691,2007
UA,Ukraine,7.43990240080066,2006
UA,Ukraine,2.99735903183145,2005
UA,Ukraine,12.1087551720856,2004
UA,Ukraine,9.51595496799196,2003
UA,Ukraine,5.24929945234017,2002
UA,Ukraine,9.20369481605906,2001
UA,Ukraine,5.89999999959699,2000
UA,Ukraine,-0.1999999974377,1999
UA,Ukraine,-1.89999998428991,1998
UA,Ukraine,-3.00000002707544,1997
UA,Ukraine,-9.99999997448387,1996
UA,Ukraine,-12.2000000221119,1995
UZ,Uzbekistan,5.13298639160256,2018
UZ,Uzbekistan,4.46162769687355,2017
UZ,Uzbekistan,6.09432524285347,2016
UZ,Uzbekistan,7.44847030833367,2015
UZ,Uzbekistan,7.17938898924697,2014
UZ,Uzbekistan,8.02604897087058,2013
UZ,Uzbekistan,8.17975142411682,2012
UZ,Uzbekistan,8.2813033220434,2011
UZ,Uzbekistan,8.47906186371669,2010
UZ,Uzbekistan,8.05093332676236,2009
UZ,Uzbekistan,9.02916101812308,2008
UZ,Uzbekistan,9.47300530436218,2007
UZ,Uzbekistan,7.45141847107085,2006
UZ,Uzbekistan,6.95000720111057,2005
UZ,Uzbekistan,7.44900060327222,2004
UZ,Uzbekistan,4.23262738430401,2003
UZ,Uzbekistan,3.9734881948394,2002
UZ,Uzbekistan,4.16383824493391,2001
UZ,Uzbekistan,3.83500000000051,2000
UZ,Uzbekistan,4.30000000294453,1999
UZ,Uzbekistan,4.3,1998
UZ,Uzbekistan,5.19999999732916,1997
UZ,Uzbekistan,1.70000000362532,1996
UZ,Uzbekistan,-0.900000006219358,1995
